date,text,id,stance ,location,clean text,tokens,City
3/1/2020 20:55,اكتتاب ارامكو هو اكتتاب القرن ومن لم يكتتب بارامكو فقد عض اصابع الندم اننا نتحدث ياسادة عن اضخم شركة بالكون واكبر شركة ربحية بالعالم واكبر احتياطي بالعالم واكبر مصدر للنفط بالعالم وو......و......و......و........ يكفينا فخرا في ارامكو ان خيرها شمل القاصي والداني,1.23e+18,Positive,Not Given,اكتاب ارامكو هو اكتاب القرن ومن لم يكتب بارامكو فقد عض اصابع الندم انا نتحدث ياساده عن اضخم شركه بالكون واكبر شركه ربحيه بالعالم واكبر احتياطي بالعالم واكبر مصدر لنفط بالعالم و يكفينا فخرا في ارامكو ان خيرها شمل القاصي والداني,"['اكتاب', 'ارامكو', 'هو', 'اكتاب', 'القرن', 'ومن', 'لم', 'يكتب', 'بارامكو', 'فقد', 'عض', 'اصابع', 'الندم', 'انا', 'نتحدث', 'ياساده', 'عن', 'اضخم', 'شركه', 'بالكون', 'واكبر', 'شركه', 'ربحيه', 'بالعالم', 'واكبر', 'احتياطي', 'بالعالم', 'واكبر', 'مصدر', 'لنفط', 'بالعالم', 'و', 'يكفينا', 'فخرا', 'في', 'ارامكو', 'ان', 'خيرها', 'شمل', 'القاصي', 'والداني']",Not Given
3/1/2020 18:38,قبل ٥ اشهر كنا في المناطق الحالية بسبب اكتتاب أرامكو ووصلنا القاع ٧٣٩٦ وكان الكل يائس ومتوقع الاسوأ وان السوق لن تقوم له قائمة والشركات لن ترتفع وبعد ٣ اشهر حقق ارتفاع الف نقطة وحققت شركات ٣٠٪ و ٤٠٪ و٥٠٪ والبعض حقق تدبيلة مثل الشرقية الزراعية,1.23e+18,Natural,Not Given,قبل ٥ اشهر كنا في المناطق الحاليه بسب اكتاب ارامكو وصلنا القاع ٧٣٩٦ وكان الكل يائس ومتوقع الاسوا وان السوق لن تقوم له قائمه والشركات لن ترتفع وبعد ٣ اشهر حق ارتفاع الف نقطه وحقت شركات ٣٠٪ و ٤٠٪ و٥٠٪ والبعض حق تدبيله مثل الشرقيه الزراعيه,"['قبل', '٥', 'اشهر', 'كنا', 'في', 'المناطق', 'الحاليه', 'بسب', 'اكتاب', 'ارامكو', 'وصلنا', 'القاع', '٧٣٩٦', 'وكان', 'الكل', 'يائس', 'ومتوقع', 'الاسوا', 'وان', 'السوق', 'لن', 'تقوم', 'له', 'قائمه', 'والشركات', 'لن', 'ترتفع', 'وبعد', '٣', 'اشهر', 'حق', 'ارتفاع', 'الف', 'نقطه', 'وحقت', 'شركات', '٣٠', 'و', '٤٠', 'و٥٠', 'والبعض', 'حق', 'تدبيله', 'مثل', 'الشرقيه', 'الزراعيه']",Not Given
3/1/2020 18:35,اقسم بالله يا اسهم ارامكو طلعت كذبه اكلوها المساكين على وجيههم وفازوا بها الهوامير حسبي الله عليهم قالوا ايش اضخم اكتتاب اضخم كذبه في تاريخ السعوديه كلها والله,1.23e+18,Positive,Not Given,اقسم باله يا اسهم ارامكو طلعت كذبه اكلوها المساكين علي وجيهم وفازوا بها الهوامير حسبي اله عليهم قالوا ايش اضخم اكتاب اضخم كذبه في تاريخ السعوديه كلها واله,"['اقسم', 'باله', 'يا', 'اسهم', 'ارامكو', 'طلعت', 'كذبه', 'اكلوها', 'المساكين', 'علي', 'وجيهم', 'وفازوا', 'بها', 'الهوامير', 'حسبي', 'اله', 'عليهم', 'قالوا', 'ايش', 'اضخم', 'اكتاب', 'اضخم', 'كذبه', 'في', 'تاريخ', 'السعوديه', 'كلها', 'واله']",Not Given
3/1/2020 18:05,طبعا كلموني مرة اتصلت علي وحدة وسايرت معها وكاني باشترك بس كان بعد ماقفل اكتتاب ارامكو وقبل طرحها يقول حن نقدر نشتري لك وسايرتها وبعدها كلمني رجالين وكلهم يتصنعون اللهجة السعودية بس اللكنة كأنهم من الدول اللي وراء مصر ليبيا تونس المغرب الجزائر لا ادري ويقول حن بالرياض الصناعية,1.23e+18,Natural,"Sevilla, Andalucía",طبعا كلموني مره اتصلت علي وحده وسايرت معها وكاني باشترك بس كان بعد ماقفل اكتاب ارامكو وقبل طرحها يقول حن نقدر نشتري لك وسايرتها وبعدها كلمني رجالين وكلهم يتصنعون الهجه السعوديه بس الكنه كانهم من الدول الي وراء مصر ليبيا تونس المغرب الجزائر لا ادري ويقول حن بالرياض الصناعيه,"['طبعا', 'كلموني', 'مره', 'اتصلت', 'علي', 'وحده', 'وسايرت', 'معها', 'وكاني', 'باشترك', 'بس', 'كان', 'بعد', 'ماقفل', 'اكتاب', 'ارامكو', 'وقبل', 'طرحها', 'يقول', 'حن', 'نقدر', 'نشتري', 'لك', 'وسايرتها', 'وبعدها', 'كلمني', 'رجالين', 'وكلهم', 'يتصنعون', 'الهجه', 'السعوديه', 'بس', 'الكنه', 'كانهم', 'من', 'الدول', 'الي', 'وراء', 'مصر', 'ليبيا', 'تونس', 'المغرب', 'الجزائر', 'لا', 'ادري', 'ويقول', 'حن', 'بالرياض', 'الصناعيه']",Other Country
3/1/2020 17:10, الشق الثاني يتمثل في الدور الذي لعبه مكتب مقرن الشعلان بالاشتراك مع مكتب المحاماة المشهور عالمياً وايت آند كيس في تقديم المشورة القانونية لأضخم اكتتاب في تاريخ الأسواق المالية ، اكتتاب أرامكو، وكيفية الاستفادة من هذا الدور للمحامين الآخرين. بانتظارلقاء ثري وشيق. نلقاكم.,1.23e+18,Natural,"Eastern, Kingdom of Saudi Arabia", الشق الثاني يتمثل في الدور الذي لعبه مكتب مقرن الشعلان بالاشتراك مع مكتب المحاماه المشهور عالمياً وايت اند كيس في تقديم المشوره القانونيه لاضخم اكتاب في تاريخ الاسواق الماليه اكتاب ارامكو وكيفيه الاستفاده من هذا الدور لمحامين الاخرين بانتظارلقاء ثري وشيق نلقاكم,"['الشق', 'الثاني', 'يتمثل', 'في', 'الدور', 'الذي', 'لعبه', 'مكتب', 'مقرن', 'الشعلان', 'بالاشتراك', 'مع', 'مكتب', 'المحاماه', 'المشهور', 'عالميا', 'وايت', 'اند', 'كيس', 'في', 'تقديم', 'المشوره', 'القانونيه', 'لاضخم', 'اكتاب', 'في', 'تاريخ', 'الاسواق', 'الماليه', 'اكتاب', 'ارامكو', 'وكيفيه', 'الاستفاده', 'من', 'هذا', 'الدور', 'لمحامين', 'الاخرين', 'بانتظارلقاء', 'ثري', 'وشيق', 'نلقاكم']",Eastern Province
3/1/2020 17:02, لماذا يجب عليك حضور لقاء دور مكاتب المحاماة في تقديم الاستشارات القانونية لطرح الورقة المالية:اكتتاب أرامكو مثالاً؟ هذا الثريد سيكون مقنعاً لك بحضور هذه المحاضرة المهمة والمميزة في موضوعها و في مقدمها. تم الإعلان عن هذه المحاضرة بالتزامن مع ذكرى إنهيار السوق المالية فبراير ٢٠٠٦ ,1.23e+18,Natural,Not Given, لماذا يجب عليك حضور لقاء دور مكاتب المحاماه في تقديم الاستشارات القانونيه لطرح الورقه الماليهاكتاب ارامكو مثالاً هذا الثريد سيكون مقنعاً لك بحضور هذه المحاضره المهمه والميزه في موضوعها و في مقدمها تم الاعلان عن هذه المحاضره بالتزامن مع ذكري انهيار السوق الماليه فبراير ٢٠٦ ,"['لماذا', 'يجب', 'عليك', 'حضور', 'لقاء', 'دور', 'مكاتب', 'المحاماه', 'في', 'تقديم', 'الاستشارات', 'القانونيه', 'لطرح', 'الورقه', 'الماليهاكتاب', 'ارامكو', 'مثالا', 'هذا', 'الثريد', 'سيكون', 'مقنعا', 'لك', 'بحضور', 'هذه', 'المحاضره', 'المهمه', 'والميزه', 'في', 'موضوعها', 'و', 'في', 'مقدمها', 'تم', 'الاعلان', 'عن', 'هذه', 'المحاضره', 'بالتزامن', 'مع', 'ذكري', 'انهيار', 'السوق', 'الماليه', 'فبراير', '٢٠٦']",Not Given
3/1/2020 14:00,والله نصيحه من ذهب##فعلا السوق معطي نزول من قبل كرونا /وسابك 74 محدده من فبل اكتتاب ارامكو وممكن توصل الي 64 اذا مارتدت هاليومين,1.23e+18,Natural,"Leeds, England",واله نصيحه من ذهبفعلا السوق معطي نزول من قبل كرونا وسابك 74 محده من فبل اكتاب ارامكو ومكن توصل الي 64 اذا مارتدت هاليومين,"['واله', 'نصيحه', 'من', 'ذهبفعلا', 'السوق', 'معطي', 'نزول', 'من', 'قبل', 'كرونا', 'وسابك', '74', 'محده', 'من', 'فبل', 'اكتاب', 'ارامكو', 'ومكن', 'توصل', 'الي', '64', 'اذا', 'مارتدت', 'هاليومين']",Other Country
3/1/2020 13:59,الي مالحق على اكتتاب ارامكو سابقاً يمديه يكتتب الان قال ايش قال راح نندم #تاسي,1.23e+18,Negative,"Leeds, England",الي مالحق علي اكتاب ارامكو سابقاً يمديه يكتب الان قال ايش قال راح ندم تاسي,"['الي', 'مالحق', 'علي', 'اكتاب', 'ارامكو', 'سابقا', 'يمديه', 'يكتب', 'الان', 'قال', 'ايش', 'قال', 'راح', 'ندم', 'تاسي']",Other Country
3/1/2020 13:52,"كشفت مصادر مطلعة أن شركة النفط السعودية ""أرامكو"" تجري استعدادات مبكرة لادراج أسهمها دوليا، بعد أشهر من تحقيق الشركة لأرقام قياسية في اكتتاب عام على أسهمها في السوق السعودية للأوراق المالية. #أرامكو #السعودية #أعمال #أسهم #أموال #دبي #سوشال_ميديا",1.23e+18,Natural,Not Given,كشفت مصادر مطلعه ان شركه النفط السعوديه ارامكو تجري استعدادات مبكره لادراج اسهمها دوليا بعد اشهر من تحقيق الشركه لارقام قياسيه في اكتاب عام علي اسهمها في السوق السعوديه لاوراق الماليه ارامكو السعوديه اعمال اسهم اموال دبي سوشالميديا,"['كشفت', 'مصادر', 'مطلعه', 'ان', 'شركه', 'النفط', 'السعوديه', 'ارامكو', 'تجري', 'استعدادات', 'مبكره', 'لادراج', 'اسهمها', 'دوليا', 'بعد', 'اشهر', 'من', 'تحقيق', 'الشركه', 'لارقام', 'قياسيه', 'في', 'اكتاب', 'عام', 'علي', 'اسهمها', 'في', 'السوق', 'السعوديه', 'لاوراق', 'الماليه', 'ارامكو', 'السعوديه', 'اعمال', 'اسهم', 'اموال', 'دبي', 'سوشالميديا']",Not Given
3/1/2020 13:31,الي فاته اكتتاب ارامكو تراه متاح اليوم #تاسي,1.23e+18,Natural,Kingdom of Saudi Arabia,الي فاته اكتاب ارامكو تراه متاح اليوم تاسي,"['الي', 'فاته', 'اكتاب', 'ارامكو', 'تراه', 'متاح', 'اليوم', 'تاسي']",Not Given
3/1/2020 11:31,ارامكو .. التحليل المعلوماتي الشامل صوت و صورة كل من خالف هذا التحليل ... هاتوا برهانكم اليوم !!؟؟ القاع السعري قادم بقوة ... جهزوا الكاش .. اكتتاب مفتوح ... الوقت و القيمة ( تحت ) ... المشترون الجدد ينتظرون أهدافهم تتحقق كما و عدناهم ,1.23e+18,Natural,Not Given,ارامكو التحليل المعلوماتي الشامل صوت و صوره كل من خالف هذا التحليل هاتوا برهانكم اليوم القاع السعري قادم بقوه جهزوا الكاش اكتاب مفتوح الوقت و القيمه تحت المشترون الجد ينتظرون اهدافهم تحق كما و عدناهم ,"['ارامكو', 'التحليل', 'المعلوماتي', 'الشامل', 'صوت', 'و', 'صوره', 'كل', 'من', 'خالف', 'هذا', 'التحليل', 'هاتوا', 'برهانكم', 'اليوم', 'القاع', 'السعري', 'قادم', 'بقوه', 'جهزوا', 'الكاش', 'اكتاب', 'مفتوح', 'الوقت', 'و', 'القيمه', 'تحت', 'المشترون', 'الجد', 'ينتظرون', 'اهدافهم', 'تحق', 'كما', 'و', 'عدناهم']",Not Given
3/1/2020 11:16,لو ارامكو تتكلم وتقولي ادخل وأنا اعطيك سيولة الدخول بس اشترني راح اقولها آسف.... حتى اكتتاب ماكتتبت فيك ,1.23e+18,Negative,"Riyadh, Kingdom of Saudi Arabia, Kingdom of Saudi Arabia",لو ارامكو تكلم وتقولي ادخل وانا اعطيك سيوله الدخول بس اشترني راح اقولها اسف حتي اكتاب ماكتبت فيك ,"['لو', 'ارامكو', 'تكلم', 'وتقولي', 'ادخل', 'وانا', 'اعطيك', 'سيوله', 'الدخول', 'بس', 'اشترني', 'راح', 'اقولها', 'اسف', 'حتي', 'اكتاب', 'ماكتبت', 'فيك']",Riyadh
3/1/2020 9:02,#سهم_أرامكو ولي وجه اقرأ عن إكتتاب مجموعة سليمان الحبيب باقي لها يومين وتنتهي اللي وده ,1.23e+18,Negative,المملكة العربية السعودية,سهمارامكو ولي وجه اقرا عن اكتاب مجموعه سليمان الحبيب باقي لها يومين وتنتهي الي وده ,"['سهمارامكو', 'ولي', 'وجه', 'اقرا', 'عن', 'اكتاب', 'مجموعه', 'سليمان', 'الحبيب', 'باقي', 'لها', 'يومين', 'وتنتهي', 'الي', 'وده']",Not Given
